1346,1346,D61CYCSQ15100068,232,90935100121,2000-10-26,2000-10-27,Nie wiem czy tu zawsze bedzie to samo,22:36:00,01:49:00,2000-10-26,00:46:00
1347,1347,E45EKPFR79100071,232,97737100107,2000-10-26,2000-10-27,Nie wiem czy tu zawsze bedzie to samo,22:36:00,00:47:00,2000-10-26,01:48:00
1348,1348,R69UGOUT68100067,232,97956100111,2000-10-26,2000-10-27,Nie wiem czy tu zawsze bedzie to samo,22:36:00,00:56:00,2000-10-26,00:57:00
1349,1349,G80FLGIU07100069,233,98914100118,2000-12-26,2000-12-26,Nie wiem czy tu zawsze bedzie to samo,19:45:00,22:51:00,2000-12-26,01:51:00
1350,1350,D61CYCSQ15100068,234,98914100118,2000-08-26,2000-08-26,Nie wiem czy tu zawsze bedzie to samo,08:45:00,16:52:00,2000-08-26,01:45:00
1351,1351,E45EKPFR79100071,234,93075100117,2000-08-26,2000-08-26,Nie wiem czy tu zawsze bedzie to samo,08:45:00,10:54:00,2000-08-26,19:51:00
1352,1352,R69UGOUT68100067,235,99577100116,2000-11-27,2000-11-27,Nie wiem czy tu zawsze bedzie to samo,01:59:00,09:59:00,2000-11-27,15:59:00
1353,1353,M31BFXXS04100070,236,98178100112,2000-07-26,2000-07-26,Nie wiem czy tu zawsze bedzie to samo,18:52:00,23:59:00,2000-07-26,23:58:00
1354,1354,E45EKPFR79100071,236,90310100119,2000-07-26,2000-07-26,Nie wiem czy tu zawsze bedzie to samo,18:52:00,22:56:00,2000-07-26,01:54:00
1355,1355,G80FLGIU07100069,237,90310100119,2000-06-26,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,23:58:00,01:58:00,2000-06-26,01:59:00
1356,1356,R69UGOUT68100067,237,97473100120,2000-06-26,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,23:58:00,01:59:00,2000-06-26,01:58:00
1357,1357,G80FLGIU07100069,237,90310100119,2000-06-26,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,23:58:00,01:58:00,2000-06-26,01:58:00
1358,1358,R69UGOUT68100067,237,90935100121,2000-06-26,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,23:58:00,01:58:00,2000-06-26,01:58:00
1359,1359,G80FLGIU07100069,237,96440100109,2000-06-26,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,23:58:00,01:59:00,2000-06-26,01:58:00
1360,1360,E45EKPFR79100071,237,99147100108,2000-06-26,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,23:58:00,01:58:00,2000-06-26,01:58:00
1361,1361,D61CYCSQ15100068,238,97956100111,2000-07-26,2000-07-26,Nie wiem czy tu zawsze bedzie to samo,08:26:00,17:35:00,2000-07-26,01:44:00
1362,1362,E45EKPFR79100071,238,97956100111,2000-07-26,2000-07-26,Nie wiem czy tu zawsze bedzie to samo,08:26:00,18:37:00,2000-07-26,21:59:00
1363,1363,D61CYCSQ15100068,238,93075100117,2000-07-26,2000-07-26,Nie wiem czy tu zawsze bedzie to samo,08:26:00,21:53:00,2000-07-26,14:27:00
1364,1364,D61CYCSQ15100068,238,90935100121,2000-07-26,2000-07-26,Nie wiem czy tu zawsze bedzie to samo,08:26:00,11:28:00,2000-07-26,19:55:00
1365,1365,M31BFXXS04100070,238,98178100112,2000-07-26,2000-07-26,Nie wiem czy tu zawsze bedzie to samo,08:26:00,18:26:00,2000-07-26,13:56:00
1366,1366,G80FLGIU07100069,238,98914100118,2000-07-26,2000-07-26,Nie wiem czy tu zawsze bedzie to samo,08:26:00,17:41:00,2000-07-26,12:44:00
1367,1367,E45EKPFR79100071,238,92458100113,2000-07-26,2000-07-26,Nie wiem czy tu zawsze bedzie to samo,08:26:00,21:48:00,2000-07-26,14:45:00
1368,1368,E45EKPFR79100071,238,99147100108,2000-07-26,2000-07-27,Nie wiem czy tu zawsze bedzie to samo,08:26:00,00:44:00,2000-07-26,15:51:00
1369,1369,E45EKPFR79100071,238,90310100119,2000-07-26,2000-07-26,Nie wiem czy tu zawsze bedzie to samo,08:26:00,15:43:00,2000-07-26,20:39:00
1370,1370,E45EKPFR79100071,239,96440100109,2000-12-27,2000-12-27,Nie wiem czy tu zawsze bedzie to samo,01:57:00,18:58:00,2000-12-27,18:57:00
1371,1371,D61CYCSQ15100068,240,99577100116,2000-12-26,2000-12-26,Nie wiem czy tu zawsze bedzie to samo,14:48:00,17:53:00,2000-12-26,00:49:00
1372,1372,G80FLGIU07100069,240,90276100115,2000-12-26,2000-12-26,Nie wiem czy tu zawsze bedzie to samo,14:48:00,19:59:00,2000-12-26,21:54:00
1373,1373,D61CYCSQ15100068,240,95799100110,2000-12-26,2000-12-26,Nie wiem czy tu zawsze bedzie to samo,14:48:00,19:57:00,2000-12-26,23:56:00
1374,1374,R69UGOUT68100067,240,92458100113,2000-12-26,2000-12-26,Nie wiem czy tu zawsze bedzie to samo,14:48:00,23:53:00,2000-12-26,17:54:00
1375,1375,R69UGOUT68100067,241,93075100117,2000-09-26,2000-09-27,Nie wiem czy tu zawsze bedzie to samo,22:41:00,01:44:00,2000-09-26,01:47:00
1376,1376,E45EKPFR79100071,241,96440100109,2000-09-26,2000-09-27,Nie wiem czy tu zawsze bedzie to samo,22:41:00,00:56:00,2000-09-26,00:46:00
1377,1377,D61CYCSQ15100068,241,97473100120,2000-09-26,2000-09-27,Nie wiem czy tu zawsze bedzie to samo,22:41:00,01:48:00,2000-09-26,01:56:00
1378,1378,R69UGOUT68100067,241,90276100115,2000-09-26,2000-09-27,Nie wiem czy tu zawsze bedzie to samo,22:41:00,01:53:00,2000-09-26,00:55:00
1379,1379,G80FLGIU07100069,241,92827100114,2000-09-26,2000-09-27,Nie wiem czy tu zawsze bedzie to samo,22:41:00,00:59:00,2000-09-26,00:49:00
1380,1380,M31BFXXS04100070,241,97737100107,2000-09-26,2000-09-27,Nie wiem czy tu zawsze bedzie to samo,22:41:00,01:54:00,2000-09-26,00:50:00
1381,1381,E45EKPFR79100071,241,96440100109,2000-09-26,2000-09-27,Nie wiem czy tu zawsze bedzie to samo,22:41:00,01:43:00,2000-09-26,00:47:00
1382,1382,D61CYCSQ15100068,242,90276100115,2000-10-26,2000-10-26,Nie wiem czy tu zawsze bedzie to samo,06:59:00,20:59:00,2000-10-26,01:59:00
1383,1383,G80FLGIU07100069,242,92458100113,2000-10-26,2000-10-26,Nie wiem czy tu zawsze bedzie to samo,06:59:00,10:59:00,2000-10-26,18:59:00
1384,1384,M31BFXXS04100070,242,90310100119,2000-10-26,2000-10-26,Nie wiem czy tu zawsze bedzie to samo,06:59:00,17:59:00,2000-10-26,11:59:00
1385,1385,E45EKPFR79100071,242,92827100114,2000-10-26,2000-10-26,Nie wiem czy tu zawsze bedzie to samo,06:59:00,16:59:00,2000-10-26,22:59:00
1386,1386,G80FLGIU07100069,242,90276100115,2000-10-26,2000-10-26,Nie wiem czy tu zawsze bedzie to samo,06:59:00,21:59:00,2000-10-26,08:59:00
1387,1387,D61CYCSQ15100068,242,97737100107,2000-10-26,2000-10-26,Nie wiem czy tu zawsze bedzie to samo,06:59:00,22:59:00,2000-10-26,21:59:00
1388,1388,M31BFXXS04100070,242,92827100114,2000-10-26,2000-10-26,Nie wiem czy tu zawsze bedzie to samo,06:59:00,22:59:00,2000-10-26,22:59:00
1389,1389,R69UGOUT68100067,242,99577100116,2000-10-26,2000-10-26,Nie wiem czy tu zawsze bedzie to samo,06:59:00,19:59:00,2000-10-26,12:59:00
1390,1390,E45EKPFR79100071,243,96440100109,2000-07-27,2000-07-27,Nie wiem czy tu zawsze bedzie to samo,00:59:00,20:59:00,2000-07-27,10:59:00
1391,1391,G80FLGIU07100069,243,93075100117,2000-07-27,2000-07-27,Nie wiem czy tu zawsze bedzie to samo,00:59:00,09:59:00,2000-07-27,03:59:00
1392,1392,G80FLGIU07100069,243,96440100109,2000-07-27,2000-07-27,Nie wiem czy tu zawsze bedzie to samo,00:59:00,18:59:00,2000-07-27,13:59:00
1393,1393,R69UGOUT68100067,243,90310100119,2000-07-27,2000-07-27,Nie wiem czy tu zawsze bedzie to samo,00:59:00,08:59:00,2000-07-27,02:59:00
1394,1394,M31BFXXS04100070,243,98914100118,2000-07-27,2000-07-27,Nie wiem czy tu zawsze bedzie to samo,00:59:00,18:59:00,2000-07-27,22:59:00
1395,1395,M31BFXXS04100070,243,90310100119,2000-07-27,2000-07-27,Nie wiem czy tu zawsze bedzie to samo,00:59:00,22:59:00,2000-07-27,08:59:00
1396,1396,M31BFXXS04100070,243,99577100116,2000-07-27,2000-07-27,Nie wiem czy tu zawsze bedzie to samo,00:59:00,15:59:00,2000-07-27,07:59:00
1397,1397,M31BFXXS04100070,243,90276100115,2000-07-27,2000-07-27,Nie wiem czy tu zawsze bedzie to samo,00:59:00,22:59:00,2000-07-27,12:59:00
1398,1398,R69UGOUT68100067,244,99147100108,2000-06-26,2000-06-26,Nie wiem czy tu zawsze bedzie to samo,12:43:00,20:46:00,2000-06-26,17:58:00
1399,1399,R69UGOUT68100067,244,90935100121,2000-06-26,2000-06-26,Nie wiem czy tu zawsze bedzie to samo,12:43:00,14:46:00,2000-06-26,19:51:00
1400,1400,R69UGOUT68100067,244,99147100108,2000-06-26,2000-06-26,Nie wiem czy tu zawsze bedzie to samo,12:43:00,17:57:00,2000-06-26,23:56:00
1401,1401,E45EKPFR79100071,244,97737100107,2000-06-26,2000-06-26,Nie wiem czy tu zawsze bedzie to samo,12:43:00,23:50:00,2000-06-26,22:46:00
1402,1402,E45EKPFR79100071,244,90310100119,2000-06-26,2000-06-26,Nie wiem czy tu zawsze bedzie to samo,12:43:00,23:45:00,2000-06-26,17:58:00
1403,1403,D61CYCSQ15100068,244,97956100111,2000-06-26,2000-06-26,Nie wiem czy tu zawsze bedzie to samo,12:43:00,14:45:00,2000-06-26,20:51:00
1404,1404,R69UGOUT68100067,244,96440100109,2000-06-26,2000-06-26,Nie wiem czy tu zawsze bedzie to samo,12:43:00,16:56:00,2000-06-26,00:43:00
1405,1405,E45EKPFR79100071,244,90935100121,2000-06-26,2000-06-26,Nie wiem czy tu zawsze bedzie to samo,12:43:00,23:43:00,2000-06-26,00:45:00
1406,1406,M31BFXXS04100070,244,92827100114,2000-06-26,2000-06-26,Nie wiem czy tu zawsze bedzie to samo,12:43:00,18:51:00,2000-06-26,01:51:00
1407,1407,M31BFXXS04100070,244,99147100108,2000-06-26,2000-06-26,Nie wiem czy tu zawsze bedzie to samo,12:43:00,18:49:00,2000-06-26,16:44:00
1408,1408,E45EKPFR79100071,245,98178100112,2000-06-26,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,20:44:00,00:57:00,2000-06-26,23:55:00
1409,1409,D61CYCSQ15100068,245,97737100107,2000-06-26,2000-06-26,Nie wiem czy tu zawsze bedzie to samo,20:44:00,23:56:00,2000-06-26,00:51:00
1410,1410,E45EKPFR79100071,245,93075100117,2000-06-26,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,20:44:00,01:47:00,2000-06-26,01:46:00
1411,1411,E45EKPFR79100071,246,98914100118,2000-08-26,2000-08-26,Nie wiem czy tu zawsze bedzie to samo,20:57:00,23:58:00,2000-08-26,01:57:00
1412,1412,E45EKPFR79100071,246,93075100117,2000-08-26,2000-08-26,Nie wiem czy tu zawsze bedzie to samo,20:57:00,22:58:00,2000-08-26,23:58:00
1413,1413,R69UGOUT68100067,246,92458100113,2000-08-26,2000-08-27,Nie wiem czy tu zawsze bedzie to samo,20:57:00,01:57:00,2000-08-26,23:57:00
1414,1414,M31BFXXS04100070,246,98914100118,2000-08-26,2000-08-26,Nie wiem czy tu zawsze bedzie to samo,20:57:00,22:59:00,2000-08-26,22:57:00
1415,1415,R69UGOUT68100067,246,90310100119,2000-08-26,2000-08-27,Nie wiem czy tu zawsze bedzie to samo,20:57:00,00:59:00,2000-08-26,23:59:00
1416,1416,G80FLGIU07100069,246,92827100114,2000-08-26,2000-08-27,Nie wiem czy tu zawsze bedzie to samo,20:57:00,01:59:00,2000-08-26,00:57:00
1417,1417,G80FLGIU07100069,246,98914100118,2000-08-26,2000-08-27,Nie wiem czy tu zawsze bedzie to samo,20:57:00,01:58:00,2000-08-26,22:57:00
1418,1418,G80FLGIU07100069,246,97956100111,2000-08-26,2000-08-27,Nie wiem czy tu zawsze bedzie to samo,20:57:00,01:57:00,2000-08-26,22:58:00
1419,1419,M31BFXXS04100070,246,97956100111,2000-08-26,2000-08-26,Nie wiem czy tu zawsze bedzie to samo,20:57:00,22:58:00,2000-08-26,00:59:00
1420,1420,E45EKPFR79100071,247,90935100121,2000-12-26,2000-12-26,Nie wiem czy tu zawsze bedzie to samo,09:35:00,15:40:00,2000-12-26,15:57:00
1421,1421,G80FLGIU07100069,247,93075100117,2000-12-26,2000-12-26,Nie wiem czy tu zawsze bedzie to samo,09:35:00,14:47:00,2000-12-26,22:50:00
1422,1422,M31BFXXS04100070,247,93075100117,2000-12-26,2000-12-26,Nie wiem czy tu zawsze bedzie to samo,09:35:00,17:53:00,2000-12-26,17:49:00
1423,1423,R69UGOUT68100067,247,98914100118,2000-12-26,2000-12-26,Nie wiem czy tu zawsze bedzie to samo,09:35:00,19:39:00,2000-12-26,11:45:00
1424,1424,M31BFXXS04100070,247,98178100112,2000-12-26,2000-12-27,Nie wiem czy tu zawsze bedzie to samo,09:35:00,00:55:00,2000-12-26,12:52:00
1425,1425,E45EKPFR79100071,247,98178100112,2000-12-26,2000-12-26,Nie wiem czy tu zawsze bedzie to samo,09:35:00,19:39:00,2000-12-26,22:36:00
1426,1426,R69UGOUT68100067,248,99577100116,2000-06-26,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,23:39:00,01:54:00,2000-06-26,01:41:00
1427,1427,G80FLGIU07100069,248,98914100118,2000-06-26,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,23:39:00,01:39:00,2000-06-26,01:54:00
1428,1428,R69UGOUT68100067,248,97737100107,2000-06-26,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,23:39:00,01:52:00,2000-06-26,01:56:00
1429,1429,G80FLGIU07100069,249,93075100117,2000-06-27,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,00:47:00,13:54:00,2000-06-27,15:50:00
1430,1430,D61CYCSQ15100068,249,98914100118,2000-06-27,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,00:47:00,23:47:00,2000-06-27,17:56:00
1431,1431,R69UGOUT68100067,249,97473100120,2000-06-27,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,00:47:00,07:49:00,2000-06-27,12:49:00
1432,1432,M31BFXXS04100070,249,99577100116,2000-06-27,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,00:47:00,14:59:00,2000-06-27,23:57:00
1433,1433,M31BFXXS04100070,249,96440100109,2000-06-27,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,00:47:00,12:52:00,2000-06-27,06:51:00
1434,1434,R69UGOUT68100067,249,97956100111,2000-06-27,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,00:47:00,16:56:00,2000-06-27,02:54:00
1435,1435,E45EKPFR79100071,249,92458100113,2000-06-27,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,00:47:00,14:57:00,2000-06-27,08:58:00
1436,1436,R69UGOUT68100067,249,90310100119,2000-06-27,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,00:47:00,21:54:00,2000-06-27,04:59:00
1437,1437,D61CYCSQ15100068,249,90935100121,2000-06-27,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,00:47:00,12:59:00,2000-06-27,07:48:00
1438,1438,R69UGOUT68100067,249,90276100115,2000-06-27,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,00:47:00,16:47:00,2000-06-27,03:53:00
1439,1439,E45EKPFR79100071,250,92458100113,2000-09-26,2000-09-26,Nie wiem czy tu zawsze bedzie to samo,04:29:00,23:34:00,2000-09-26,16:46:00
1440,1440,M31BFXXS04100070,250,95799100110,2000-09-26,2000-09-26,Nie wiem czy tu zawsze bedzie to samo,04:29:00,12:35:00,2000-09-26,20:57:00
1441,1441,D61CYCSQ15100068,251,92458100113,2000-12-26,2000-12-27,Nie wiem czy tu zawsze bedzie to samo,22:41:00,00:56:00,2000-12-26,00:48:00
1442,1442,M31BFXXS04100070,251,96440100109,2000-12-26,2000-12-27,Nie wiem czy tu zawsze bedzie to samo,22:41:00,00:58:00,2000-12-26,00:54:00
1443,1443,D61CYCSQ15100068,251,90276100115,2000-12-26,2000-12-27,Nie wiem czy tu zawsze bedzie to samo,22:41:00,00:46:00,2000-12-26,01:48:00
1444,1444,M31BFXXS04100070,251,97737100107,2000-12-26,2000-12-27,Nie wiem czy tu zawsze bedzie to samo,22:41:00,00:56:00,2000-12-26,00:42:00
1445,1445,G80FLGIU07100069,251,96440100109,2000-12-26,2000-12-27,Nie wiem czy tu zawsze bedzie to samo,22:41:00,00:49:00,2000-12-26,01:50:00
1446,1446,E45EKPFR79100071,252,93075100117,2000-06-27,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,01:55:00,20:59:00,2000-06-27,06:55:00
1447,1447,R69UGOUT68100067,253,99147100108,2000-07-26,2000-07-26,Nie wiem czy tu zawsze bedzie to samo,15:35:00,23:43:00,2000-07-26,23:50:00
1448,1448,E45EKPFR79100071,253,90276100115,2000-07-26,2000-07-26,Nie wiem czy tu zawsze bedzie to samo,15:35:00,19:47:00,2000-07-26,18:51:00
1449,1449,R69UGOUT68100067,253,93075100117,2000-07-26,2000-07-27,Nie wiem czy tu zawsze bedzie to samo,15:35:00,01:41:00,2000-07-26,20:44:00
1450,1450,D61CYCSQ15100068,254,97737100107,2000-08-27,2000-08-27,Nie wiem czy tu zawsze bedzie to samo,05:25:00,13:57:00,2000-08-27,14:30:00
1451,1451,R69UGOUT68100067,254,90935100121,2000-08-27,2000-08-27,Nie wiem czy tu zawsze bedzie to samo,05:25:00,19:31:00,2000-08-27,15:36:00
1452,1452,D61CYCSQ15100068,254,96440100109,2000-08-27,2000-08-27,Nie wiem czy tu zawsze bedzie to samo,05:25:00,08:46:00,2000-08-27,15:50:00
1453,1453,M31BFXXS04100070,254,92458100113,2000-08-27,2000-08-27,Nie wiem czy tu zawsze bedzie to samo,05:25:00,09:33:00,2000-08-27,09:29:00
1454,1454,R69UGOUT68100067,254,99147100108,2000-08-27,2000-08-27,Nie wiem czy tu zawsze bedzie to samo,05:25:00,20:52:00,2000-08-27,21:31:00
1455,1455,G80FLGIU07100069,255,92458100113,2000-09-27,2000-09-28,Nie wiem czy tu zawsze bedzie to samo,01:51:00,00:59:00,2000-09-27,15:54:00
1456,1456,M31BFXXS04100070,255,93075100117,2000-09-27,2000-09-27,Nie wiem czy tu zawsze bedzie to samo,01:51:00,15:55:00,2000-09-27,05:57:00
1457,1457,M31BFXXS04100070,255,90310100119,2000-09-27,2000-09-27,Nie wiem czy tu zawsze bedzie to samo,01:51:00,10:58:00,2000-09-27,19:57:00
1458,1458,E45EKPFR79100071,255,92827100114,2000-09-27,2000-09-27,Nie wiem czy tu zawsze bedzie to samo,01:51:00,05:56:00,2000-09-27,15:56:00
1459,1459,E45EKPFR79100071,255,96440100109,2000-09-27,2000-09-27,Nie wiem czy tu zawsze bedzie to samo,01:51:00,19:53:00,2000-09-27,05:58:00
1460,1460,R69UGOUT68100067,255,90935100121,2000-09-27,2000-09-27,Nie wiem czy tu zawsze bedzie to samo,01:51:00,12:56:00,2000-09-27,07:54:00
1461,1461,E45EKPFR79100071,255,93075100117,2000-09-27,2000-09-27,Nie wiem czy tu zawsze bedzie to samo,01:51:00,18:58:00,2000-09-27,01:56:00
1462,1462,M31BFXXS04100070,255,90310100119,2000-09-27,2000-09-28,Nie wiem czy tu zawsze bedzie to samo,01:51:00,01:51:00,2000-09-27,01:51:00
1463,1463,E45EKPFR79100071,255,96440100109,2000-09-27,2000-09-27,Nie wiem czy tu zawsze bedzie to samo,01:51:00,15:52:00,2000-09-27,08:59:00
1464,1464,E45EKPFR79100071,255,96440100109,2000-09-27,2000-09-28,Nie wiem czy tu zawsze bedzie to samo,01:51:00,00:59:00,2000-09-27,22:58:00
1465,1465,E45EKPFR79100071,256,96440100109,2000-11-27,2000-11-28,Nie wiem czy tu zawsze bedzie to samo,01:58:00,00:58:00,2000-11-27,09:58:00
1466,1466,D61CYCSQ15100068,256,92827100114,2000-11-27,2000-11-28,Nie wiem czy tu zawsze bedzie to samo,01:58:00,00:59:00,2000-11-27,22:59:00
1467,1467,D61CYCSQ15100068,256,92458100113,2000-11-27,2000-11-27,Nie wiem czy tu zawsze bedzie to samo,01:58:00,15:58:00,2000-11-27,17:59:00
1468,1468,M31BFXXS04100070,256,95799100110,2000-11-27,2000-11-27,Nie wiem czy tu zawsze bedzie to samo,01:58:00,07:58:00,2000-11-27,01:59:00
1469,1469,R69UGOUT68100067,256,99577100116,2000-11-27,2000-11-27,Nie wiem czy tu zawsze bedzie to samo,01:58:00,19:58:00,2000-11-27,10:59:00
1470,1470,M31BFXXS04100070,256,97737100107,2000-11-27,2000-11-27,Nie wiem czy tu zawsze bedzie to samo,01:58:00,10:59:00,2000-11-27,04:58:00
1471,1471,M31BFXXS04100070,256,96440100109,2000-11-27,2000-11-27,Nie wiem czy tu zawsze bedzie to samo,01:58:00,14:58:00,2000-11-27,10:58:00
1472,1472,G80FLGIU07100069,256,98178100112,2000-11-27,2000-11-27,Nie wiem czy tu zawsze bedzie to samo,01:58:00,16:59:00,2000-11-27,19:58:00
1473,1473,M31BFXXS04100070,257,95799100110,2000-09-26,2000-09-26,Nie wiem czy tu zawsze bedzie to samo,04:34:00,08:44:00,2000-09-26,18:35:00
1474,1474,G80FLGIU07100069,257,92827100114,2000-09-26,2000-09-26,Nie wiem czy tu zawsze bedzie to samo,04:34:00,10:41:00,2000-09-26,08:39:00
1475,1475,D61CYCSQ15100068,258,98914100118,2000-06-27,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,00:52:00,06:57:00,2000-06-27,06:56:00
1476,1476,G80FLGIU07100069,258,97473100120,2000-06-27,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,00:52:00,17:58:00,2000-06-27,22:57:00
1477,1477,R69UGOUT68100067,258,93075100117,2000-06-27,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,00:52:00,20:58:00,2000-06-27,02:54:00
1478,1478,M31BFXXS04100070,258,98178100112,2000-06-27,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,00:52:00,08:53:00,2000-06-27,02:58:00
1479,1479,E45EKPFR79100071,259,96440100109,2000-08-27,2000-08-27,Nie wiem czy tu zawsze bedzie to samo,20:56:00,23:58:00,2000-08-27,22:58:00
1480,1480,M31BFXXS04100070,259,99147100108,2000-08-27,2000-08-27,Nie wiem czy tu zawsze bedzie to samo,20:56:00,22:59:00,2000-08-27,01:57:00
1481,1481,D61CYCSQ15100068,259,90935100121,2000-08-27,2000-08-27,Nie wiem czy tu zawsze bedzie to samo,20:56:00,23:56:00,2000-08-27,00:58:00
1482,1482,M31BFXXS04100070,259,90310100119,2000-08-27,2000-08-27,Nie wiem czy tu zawsze bedzie to samo,20:56:00,22:58:00,2000-08-27,23:59:00
1483,1483,M31BFXXS04100070,259,95799100110,2000-08-27,2000-08-27,Nie wiem czy tu zawsze bedzie to samo,20:56:00,22:58:00,2000-08-27,23:57:00
1484,1484,G80FLGIU07100069,259,97473100120,2000-08-27,2000-08-27,Nie wiem czy tu zawsze bedzie to samo,20:56:00,22:56:00,2000-08-27,01:56:00
1485,1485,D61CYCSQ15100068,259,90310100119,2000-08-27,2000-08-28,Nie wiem czy tu zawsze bedzie to samo,20:56:00,01:59:00,2000-08-27,01:58:00
1486,1486,G80FLGIU07100069,259,90276100115,2000-08-27,2000-08-27,Nie wiem czy tu zawsze bedzie to samo,20:56:00,22:59:00,2000-08-27,01:59:00
1487,1487,G80FLGIU07100069,259,95799100110,2000-08-27,2000-08-27,Nie wiem czy tu zawsze bedzie to samo,20:56:00,22:57:00,2000-08-27,01:57:00
1488,1488,E45EKPFR79100071,260,98914100118,2000-07-27,2000-07-27,Nie wiem czy tu zawsze bedzie to samo,01:52:00,15:59:00,2000-07-27,12:55:00
1489,1489,M31BFXXS04100070,260,99577100116,2000-07-27,2000-07-27,Nie wiem czy tu zawsze bedzie to samo,01:52:00,12:53:00,2000-07-27,19:53:00
1490,1490,E45EKPFR79100071,261,93075100117,2000-06-27,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,00:47:00,17:57:00,2000-06-27,06:49:00
1491,1491,G80FLGIU07100069,261,99147100108,2000-06-27,2000-06-28,Nie wiem czy tu zawsze bedzie to samo,00:47:00,01:51:00,2000-06-27,21:58:00
1492,1492,R69UGOUT68100067,261,93075100117,2000-06-27,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,00:47:00,05:48:00,2000-06-27,10:47:00
1493,1493,R69UGOUT68100067,261,92827100114,2000-06-27,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,00:47:00,18:49:00,2000-06-27,07:52:00
1494,1494,R69UGOUT68100067,261,96440100109,2000-06-27,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,00:47:00,06:55:00,2000-06-27,08:57:00
1495,1495,M31BFXXS04100070,261,92458100113,2000-06-27,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,00:47:00,23:58:00,2000-06-27,06:54:00
1496,1496,E45EKPFR79100071,261,98914100118,2000-06-27,2000-06-27,Nie wiem czy tu zawsze bedzie to samo,00:47:00,06:59:00,2000-06-27,16:57:00
1497,1497,R69UGOUT68100067,262,96440100109,2000-07-26,2000-07-26,Nie wiem czy tu zawsze bedzie to samo,18:33:00,21:52:00,2000-07-26,23:55:00
1498,1498,G80FLGIU07100069,262,97737100107,2000-07-26,2000-07-26,Nie wiem czy tu zawsze bedzie to samo,18:33:00,21:52:00,2000-07-26,23:56:00
1499,1499,R69UGOUT68100067,262,98914100118,2000-07-26,2000-07-27,Nie wiem czy tu zawsze bedzie to samo,18:33:00,01:40:00,2000-07-26,20:57:00
1500,1500,D61CYCSQ15100068,263,95799100110,2000-11-26,2000-11-26,Nie wiem czy tu zawsze bedzie to samo,20:55:00,23:58:00,2000-11-26,01:57:00
1501,1501,E45EKPFR79100071,263,98914100118,2000-11-26,2000-11-26,Nie wiem czy tu zawsze bedzie to samo,20:55:00,22:57:00,2000-11-26,01:56:00
1502,1502,D61CYCSQ15100068,263,99577100116,2000-11-26,2000-11-26,Nie wiem czy tu zawsze bedzie to samo,20:55:00,23:56:00,2000-11-26,01:58:00
1503,1503,R69UGOUT68100067,263,90276100115,2000-11-26,2000-11-27,Nie wiem czy tu zawsze bedzie to samo,20:55:00,00:55:00,2000-11-26,00:55:00
1504,1504,E45EKPFR79100071,263,92458100113,2000-11-26,2000-11-27,Nie wiem czy tu zawsze bedzie to samo,20:55:00,00:57:00,2000-11-26,00:58:00
1505,1505,D61CYCSQ15100068,263,93075100117,2000-11-26,2000-11-26,Nie wiem czy tu zawsze bedzie to samo,20:55:00,23:58:00,2000-11-26,00:55:00
1506,1506,M31BFXXS04100070,263,95799100110,2000-11-26,2000-11-26,Nie wiem czy tu zawsze bedzie to samo,20:55:00,22:57:00,2000-11-26,00:56:00
1507,1507,E45EKPFR79100071,264,97737100107,2000-10-27,2000-10-27,Nie wiem czy tu zawsze bedzie to samo,07:55:00,11:59:00,2000-10-27,09:56:00
1508,1508,R69UGOUT68100067,264,90276100115,2000-10-27,2000-10-27,Nie wiem czy tu zawsze bedzie to samo,07:55:00,20:56:00,2000-10-27,23:58:00
1509,1509,G80FLGIU07100069,264,92458100113,2000-10-27,2000-10-28,Nie wiem czy tu zawsze bedzie to samo,07:55:00,00:59:00,2000-10-27,14:56:00
